Tarih,Açılış,Yüksek,Düşük,Kapanış,Düzeltilmiş_Kapanış,Hacim
2016-03-17,0.9200000166893005,0.9200000166893005,0.9100000262260437,0.9100000262260437,0.9100000262260437,2306906
2016-03-18,0.9200000166893005,0.9200000166893005,0.9100000262260437,0.9100000262260437,0.9100000262260437,1949739
2016-03-21,0.9200000166893005,0.9300000071525574,0.9100000262260437,0.9200000166893005,0.9200000166893005,3934448
2016-03-22,0.9200000166893005,0.9200000166893005,0.8999999761581421,0.8999999761581421,0.8999999761581421,2371941
2016-03-23,0.9100000262260437,0.9100000262260437,0.8899999856948853,0.8899999856948853,0.8899999856948853,2684141
2016-03-24,0.8899999856948853,0.9100000262260437,0.8899999856948853,0.9100000262260437,0.9100000262260437,3527139
2016-03-25,0.9100000262260437,0.9100000262260437,0.8999999761581421,0.8999999761581421,0.8999999761581421,837811
2016-03-28,0.8999999761581421,0.9100000262260437,0.8999999761581421,0.9100000262260437,0.9100000262260437,1273079
2016-03-29,0.9100000262260437,0.9200000166893005,0.8999999761581421,0.8999999761581421,0.8999999761581421,3313751
2016-03-30,0.9200000166893005,0.949999988079071,0.9100000262260437,0.949999988079071,0.949999988079071,8708613
2016-03-31,0.949999988079071,0.9800000190734863,0.949999988079071,0.9700000286102295,0.9700000286102295,9412353
2016-04-01,0.9599999785423279,1.0099999904632568,0.949999988079071,1.0,1.0,19194979
2016-04-04,1.0099999904632568,1.0199999809265137,0.9900000095367432,1.0099999904632568,1.0099999904632568,8902266
2016-04-05,1.0099999904632568,1.0199999809265137,1.0,1.0099999904632568,1.0099999904632568,4696027
2016-04-06,1.0199999809265137,1.0299999713897705,1.0099999904632568,1.0099999904632568,1.0099999904632568,7854620
2016-04-07,1.0199999809265137,1.0299999713897705,1.0,1.0,1.0,3089724
2016-04-08,1.0099999904632568,1.0099999904632568,0.9800000190734863,1.0,1.0,5862587
2016-04-11,1.0099999904632568,1.090000033378601,1.0099999904632568,1.0700000524520874,1.0700000524520874,14732896
2016-04-12,1.0800000429153442,1.1200000047683716,1.0700000524520874,1.1100000143051147,1.1100000143051147,12955438
2016-04-13,1.1200000047683716,1.2400000095367432,1.1200000047683716,1.2000000476837158,1.2000000476837158,32090300
2016-04-14,1.2100000381469727,1.2599999904632568,1.149999976158142,1.25,1.25,32568366
2016-04-15,1.25,1.2599999904632568,1.1799999475479126,1.2100000381469727,1.2100000381469727,18491318
2016-04-18,1.2000000476837158,1.2200000286102295,1.1799999475479126,1.190000057220459,1.190000057220459,12250892
2016-04-19,1.2000000476837158,1.2100000381469727,1.159999966621399,1.1799999475479126,1.1799999475479126,14432118
2016-04-20,1.1799999475479126,1.2400000095367432,1.1699999570846558,1.1699999570846558,1.1699999570846558,20046451
2016-04-21,1.190000057220459,1.2300000190734863,1.1799999475479126,1.2100000381469727,1.2100000381469727,15007295
2016-04-22,1.2200000286102295,1.2400000095367432,1.2100000381469727,1.2300000190734863,1.2300000190734863,11523908
2016-04-25,1.2300000190734863,1.25,1.2100000381469727,1.2100000381469727,1.2100000381469727,7120537
2016-04-26,1.2200000286102295,1.25,1.2100000381469727,1.2300000190734863,1.2300000190734863,11811989
2016-04-27,1.2400000095367432,1.2999999523162842,1.2300000190734863,1.2799999713897705,1.2799999713897705,20387821
2016-04-28,1.2899999618530273,1.2999999523162842,1.25,1.2699999809265137,1.2699999809265137,15126743
