Tarih,Açılış,Yüksek,Düşük,Kapanış,Düzeltilmiş_Kapanış,Hacim
2025-04-07,10.100000381469727,10.59000015258789,9.699999809265137,10.59000015258789,10.59000015258789,43806410
2025-04-08,10.850000381469727,11.640000343322754,10.670000076293945,11.640000343322754,11.640000343322754,38510120
2025-04-09,11.979999542236328,12.630000114440918,11.050000190734863,11.050000190734863,11.050000190734863,55383600
2025-04-10,11.300000190734863,11.899999618530273,10.210000038146973,10.210000038146973,10.210000038146973,50750660
2025-04-11,10.199999809265137,11.229999542236328,10.140000343322754,11.229999542236328,11.229999542236328,22903580
2025-04-14,11.699999809265137,12.350000381469727,11.5600004196167,12.350000381469727,12.350000381469727,7990186
2025-04-15,13.279999732971191,13.579999923706055,12.109999656677246,12.449999809265137,12.449999809265137,78635670
2025-04-16,12.069999694824219,12.40999984741211,11.220000267028809,12.180000305175781,12.180000305175781,7724947
2025-04-17,11.989999771118164,13.079999923706055,11.430000305175781,12.180000305175781,12.180000305175781,7040014
2025-04-18,12.020000457763672,12.520000457763672,11.399999618530273,11.399999618530273,11.399999618530273,5256388
2025-04-21,11.289999961853027,11.359999656677246,10.470000267028809,10.869999885559082,10.869999885559082,5552467
2025-04-22,10.619999885559082,10.869999885559082,10.199999809265137,10.34000015258789,10.34000015258789,3991978
2025-04-24,10.329999923706055,11.369999885559082,10.09000015258789,11.369999885559082,11.369999885559082,4433429
2025-04-25,11.75,12.1899995803833,11.399999618530273,11.489999771118164,11.489999771118164,6621739
2025-04-28,11.100000381469727,11.5,10.630000114440918,10.920000076293945,10.920000076293945,5991403
2025-04-29,10.75,10.850000381469727,10.390000343322754,10.5,10.5,3989746
2025-04-30,10.300000190734863,10.699999809265137,10.100000381469727,10.4399995803833,10.4399995803833,3840207
2025-05-02,10.34000015258789,10.539999961853027,10.0,10.109999656677246,10.109999656677246,3560426
2025-05-05,10.0600004196167,10.5,9.75,10.220000267028809,10.220000267028809,4855000
2025-05-06,10.100000381469727,10.170000076293945,9.8100004196167,9.829999923706055,9.829999923706055,4070004
2025-05-07,9.850000381469727,9.850000381469727,9.350000381469727,9.350000381469727,9.350000381469727,3082216
2025-05-08,9.1899995803833,9.789999961853027,8.819999694824219,9.619999885559082,9.619999885559082,3608407
2025-05-09,9.630000114440918,9.739999771118164,9.359999656677246,9.649999618530273,9.649999618530273,2607641
2025-05-12,9.6899995803833,10.609999656677246,9.649999618530273,10.609999656677246,10.609999656677246,6004942
2025-05-13,9.800000190734863,10.109999656677246,9.550000190734863,9.699999809265137,9.699999809265137,7729168
2025-05-14,9.460000038146973,9.680000305175781,9.279999732971191,9.520000457763672,9.520000457763672,4365587
2025-05-15,9.529999732971191,10.34000015258789,9.350000381469727,10.100000381469727,10.100000381469727,5276813
2025-05-16,10.050000190734863,10.699999809265137,9.90999984741211,9.9399995803833,9.9399995803833,10078130
2025-05-20,9.899999618530273,9.9399995803833,9.520000457763672,9.680000305175781,9.680000305175781,8119284
2025-05-21,9.670000076293945,9.710000038146973,9.1899995803833,9.279999732971191,9.279999732971191,8283448
2025-05-22,9.279999732971191,9.899999618530273,8.989999771118164,9.4399995803833,9.4399995803833,12789780
2025-05-23,9.460000038146973,9.520000457763672,9.09000015258789,9.170000076293945,9.170000076293945,4617137
2025-05-26,9.279999732971191,9.600000381469727,8.880000114440918,9.069999694824219,9.069999694824219,8233996
2025-05-27,9.079999923706055,9.149999618530273,8.75,8.789999961853027,8.789999961853027,5033130
2025-05-28,8.789999961853027,8.819999694824219,8.34000015258789,8.359999656677246,8.359999656677246,6260635
2025-05-29,8.630000114440918,9.1899995803833,8.520000457763672,9.1899995803833,9.1899995803833,8426280
2025-05-30,9.420000076293945,9.6899995803833,8.279999732971191,8.319999694824219,8.319999694824219,26917760
2025-06-02,8.350000381469727,8.779999732971191,8.09000015258789,8.1899995803833,8.1899995803833,9396373
2025-06-03,8.350000381469727,8.479999542236328,8.180000305175781,8.239999771118164,8.239999771118164,4876389
2025-06-04,8.289999961853027,8.65999984741211,8.15999984741211,8.520000457763672,8.520000457763672,7633419
2025-06-05,8.520000457763672,8.579999923706055,8.350000381469727,8.399999618530273,8.399999618530273,2290200
2025-06-10,8.350000381469727,8.829999923706055,8.350000381469727,8.649999618530273,8.649999618530273,6430243
2025-06-11,8.800000190734863,8.829999923706055,8.25,8.319999694824219,8.319999694824219,6675012
2025-06-12,8.350000381469727,9.149999618530273,8.079999923706055,9.149999618530273,9.149999618530273,36394290
2025-06-13,8.680000305175781,9.8100004196167,8.359999656677246,8.90999984741211,8.90999984741211,55075020
2025-06-16,9.050000190734863,9.649999618530273,9.029999732971191,9.239999771118164,9.239999771118164,25096980
2025-06-17,9.199999809265137,9.65999984741211,8.970000267028809,9.0,9.0,21018780
2025-06-18,9.010000228881836,9.029999732971191,8.5600004196167,8.65999984741211,8.65999984741211,10307260
2025-06-19,8.720000267028809,8.75,8.329999923706055,8.390000343322754,8.390000343322754,7974682
2025-06-20,8.40999984741211,8.529999732971191,8.270000457763672,8.319999694824219,8.319999694824219,4716974
2025-06-23,8.210000038146973,8.489999771118164,8.0,8.029999732971191,8.029999732971191,7849377
2025-06-24,8.199999809265137,8.479999542236328,8.119999885559082,8.430000305175781,8.430000305175781,11546690
2025-06-25,8.40999984741211,8.5600004196167,8.279999732971191,8.3100004196167,8.3100004196167,7036364
2025-06-26,8.300000190734863,8.40999984741211,8.149999618530273,8.1899995803833,8.1899995803833,5661667
2025-06-27,8.170000076293945,8.319999694824219,8.119999885559082,8.210000038146973,8.210000038146973,6480593
