Tarih,Açılış,Yüksek,Düşük,Kapanış,Düzeltilmiş_Kapanış,Hacim
2015-10-29,1.2708640098571777,1.2708640098571777,1.2708640098571777,1.2708640098571777,1.2708640098571777,0
2015-10-30,1.2422690391540527,1.328052043914795,1.2232060432434082,1.2422690391540527,1.2422690391540527,78447
2015-11-02,1.2708640098571777,1.3026349544525146,1.2676860094070435,1.294692039489746,1.294692039489746,246471
2015-11-03,1.2708640098571777,1.286749005317688,1.2629209756851196,1.2708640098571777,1.2708640098571777,14623
2015-11-04,1.2708640098571777,1.286749005317688,1.2549779415130615,1.2708640098571777,1.2708640098571777,75117
2015-11-05,1.2692749500274658,1.2708640098571777,1.2502119541168213,1.2692749500274658,1.2692749500274658,602487
2015-11-06,1.2819839715957642,1.2835719585418701,1.2660980224609375,1.2819839715957642,1.2819839715957642,89891
2015-11-09,1.2708640098571777,1.2803950309753418,1.2692749500274658,1.2708640098571777,1.2708640098571777,192694
2015-11-10,1.2676860094070435,1.2708640098571777,1.2232060432434082,1.2676860094070435,1.2676860094070435,248385
2015-11-11,1.2740410566329956,1.285161018371582,1.2311489582061768,1.2740410566329956,1.2740410566329956,185794
2015-11-12,1.2978689670562744,1.2978689670562744,1.2597429752349854,1.2978689670562744,1.2978689670562744,58385
2015-11-13,1.3074009418487549,1.3074009418487549,1.2629209756851196,1.3074009418487549,1.3074009418487549,106245
2015-11-16,1.3185210227966309,1.328052043914795,1.286749005317688,1.3185210227966309,1.3185210227966309,49899
2015-11-17,1.3105779886245728,1.3105779886245728,1.286749005317688,1.3105779886245728,1.3105779886245728,55653
2015-11-18,1.1834919452667236,1.2915149927139282,1.1707830429077148,1.1834919452667236,1.1834919452667236,423869
2015-11-19,1.3026349544525146,1.3026349544525146,1.2200289964675903,1.2708640098571777,1.2708640098571777,817982
2015-11-20,1.3026349544525146,1.3026349544525146,1.218440055847168,1.2549779415130615,1.2549779415130615,276353
2015-11-23,1.2104970216751099,1.245445966720581,1.1993769407272339,1.2104970216751099,1.2104970216751099,28484
2015-11-24,1.2295600175857544,1.248623013496399,1.207319974899292,1.2295600175857544,1.2295600175857544,9234
2015-11-25,1.2232060432434082,1.2375030517578125,1.1914349794387817,1.2232060432434082,1.2232060432434082,19237
2015-11-26,1.2025549411773682,1.2247949838638306,1.1930229663848877,1.2025549411773682,1.2025549411773682,5703
2015-11-27,1.2009660005569458,1.2136750221252441,1.2009660005569458,1.2009660005569458,1.2009660005569458,66203
2015-11-30,1.2629209756851196,1.2629209756851196,1.1310679912567139,1.1660170555114746,1.1660170555114746,6307
2015-12-01,1.2311489582061768,1.247035026550293,1.169193983078003,1.2311489582061768,1.2311489582061768,28723
2015-12-02,1.207319974899292,1.2390919923782349,1.205731987953186,1.2295600175857544,1.2295600175857544,28069
2015-12-03,1.2311489582061768,1.4614930152893066,1.1914349794387817,1.2597429752349854,1.2597429752349854,2595676
2015-12-04,1.286749005317688,1.286749005317688,1.2232060432434082,1.2232060432434082,1.2232060432434082,31141
2015-12-07,1.2295600175857544,1.2549779415130615,1.1596629619598389,1.205731987953186,1.205731987953186,361354
2015-12-08,1.1819030046463013,1.2200289964675903,1.167605996131897,1.1787259578704834,1.1787259578704834,300620
2015-12-09,1.197788953781128,1.2708640098571777,1.1787259578704834,1.2311489582061768,1.2311489582061768,105641
2015-12-10,1.2549779415130615,1.2549779415130615,1.1135940551757812,1.2025549411773682,1.2025549411773682,1353605
2015-12-11,1.2232060432434082,1.2311489582061768,1.1151829957962036,1.1151829957962036,1.1151829957962036,207455
2015-12-14,1.2708640098571777,1.2708640098571777,1.1453659534454346,1.1914349794387817,1.1914349794387817,214827
2015-12-15,1.2311489582061768,1.2629209756851196,1.1231260299682617,1.1405999660491943,1.1405999660491943,695312
2015-12-16,1.1898460388183594,1.207319974899292,1.1517200469970703,1.1962000131607056,1.1962000131607056,761359
2015-12-17,1.2232060432434082,1.2232060432434082,1.1580740213394165,1.207319974899292,1.207319974899292,1133609
2015-12-18,1.207319974899292,1.207319974899292,1.1548969745635986,1.1723719835281372,1.1723719835281372,26728
2015-12-21,1.1596629619598389,1.1882569789886475,1.1437770128250122,1.1628400087356567,1.1628400087356567,225314
2015-12-22,1.1596629619598389,1.1628400087356567,1.1167709827423096,1.127890944480896,1.127890944480896,105603
2015-12-23,1.127890944480896,1.1596629619598389,1.0865880250930786,1.1215369701385498,1.1215369701385498,346605
2015-12-24,1.1167709827423096,1.1342459917068481,1.1024739742279053,1.1056510210037231,1.1056510210037231,31613
2015-12-25,1.1104170083999634,1.1199480295181274,1.1040630340576172,1.1120059490203857,1.1120059490203857,196225
2015-12-28,1.1215369701385498,1.167605996131897,1.1024739742279053,1.1215369701385498,1.1215369701385498,49220
2015-12-29,1.1040630340576172,1.1199480295181274,1.096119999885559,1.100885033607483,1.100885033607483,136505
2015-12-30,1.1088279485702515,1.1120059490203857,1.0929429531097412,1.1024739742279053,1.1024739742279053,323527
2015-12-31,1.1088279485702515,1.1199480295181274,1.088176965713501,1.1040630340576172,1.1040630340576172,235764
2016-01-01,1.1040630340576172,1.1040630340576172,1.1040630340576172,1.1040630340576172,1.1040630340576172,0
2016-01-04,1.1056510210037231,1.1120059490203857,1.0008050203323364,1.1072399616241455,1.1072399616241455,265148
2016-01-05,1.1072399616241455,1.1135940551757812,1.088176965713501,1.1120059490203857,1.1120059490203857,327367
2016-01-06,1.129480004310608,1.129480004310608,1.0722910165786743,1.1120059490203857,1.1120059490203857,105811
