Tarih,Açılış,Yüksek,Düşük,Kapanış,Düzeltilmiş_Kapanış,Hacim
2023-10-13,5.641665935516357,5.641665935516357,5.283332824707031,5.495832920074463,5.416079998016357,2402016
2023-10-16,5.425000190734863,5.75,5.0833330154418945,5.125,5.050628662109375,3019356
2023-10-17,5.166666030883789,5.408332824707031,5.050000190734863,5.300000190734863,5.223089218139648,2585244
2023-10-18,5.125,5.245832920074463,5.0,5.0,4.92744255065918,2710992
2023-10-19,5.025000095367432,5.5,4.962500095367432,5.5,5.420186996459961,6930732
2023-10-20,5.616665840148926,5.916666030883789,4.962500095367432,5.070833206176758,4.997247695922852,12710364
2023-10-23,5.095832824707031,5.308332920074463,4.849999904632568,4.966666221618652,4.894592761993408,5709996
2023-10-24,5.012499809265137,5.216666221618652,4.891665935516357,5.066666126251221,4.9931416511535645,4177992
2023-10-25,5.150000095367432,5.25,4.625,4.625,4.557884216308594,3552888
2023-10-26,4.541666030883789,4.8333330154418945,4.470832824707031,4.720832824707031,4.652326583862305,3066804
2023-10-27,4.724999904632568,4.949999809265137,4.666666030883789,4.845832824707031,4.7755126953125,2787120
2023-10-30,4.845832824707031,5.329165935516357,4.800000190734863,5.329165935516357,5.251832008361816,2274516
2023-10-31,5.666666030883789,5.858333110809326,5.224999904632568,5.358333110809326,5.280575752258301,17615268
2023-11-01,5.412499904632568,5.412499904632568,4.929165840148926,5.0833330154418945,5.009566307067871,3905868
2023-11-02,5.233333110809326,5.591666221618652,5.229166030883789,5.324999809265137,5.2477264404296875,8182644
2023-11-03,5.266665935516357,5.666666030883789,5.233333110809326,5.3333330154418945,5.255938529968262,3376068
2023-11-06,5.5833330154418945,5.5833330154418945,5.358333110809326,5.5,5.420186996459961,2897364
2023-11-07,5.5,6.050000190734863,5.383333206176758,6.050000190734863,5.962205410003662,8542056
2023-11-08,6.229166030883789,6.654166221618652,6.0833330154418945,6.275000095367432,6.183940410614014,23708472
2023-11-09,6.0833330154418945,6.775000095367432,5.966666221618652,6.6875,6.590454578399658,14019264
2023-11-10,6.341666221618652,6.683332920074463,6.295833110809326,6.358333110809326,6.266064167022705,6453528
2023-11-13,6.3958330154418945,6.5,5.883333206176758,5.925000190734863,5.839019775390625,13630428
2023-11-14,6.0,6.012499809265137,5.741665840148926,5.916666030883789,5.830806732177734,6606636
2023-11-15,6.016665935516357,6.029166221618652,5.541666030883789,5.658332824707031,5.576221942901611,7266024
